gold_left,level,total_damage_to_players,players_eliminated,num_traits
1.7942131900409988,-0.30418585548654126,-1.4886849762966163,-0.7361600579710034,-0.4031134868281285
-0.43813542327279953,0.9391040808072498,1.9562693550113985,2.0511648165196186,0.12449304016497026
-0.5208150015436809,-1.5474757917803323,-0.9040866655291956,-0.7361600579710034,-0.4031134868281285
-0.10741711018927383,0.9391040808072498,0.6826801779823749,1.1220565250227446,-0.4031134868281285
-0.43813542327279953,-0.30418585548654126,0.7870727334765572,0.19294823352587062,0.12449304016497026
-0.10741711018927383,-0.30418585548654126,-1.2590213542094153,-0.7361600579710034,0.12449304016497026
-0.43813542327279953,-1.5474757917803323,0.640923155784702,1.1220565250227446,0.652099567158069
-0.5208150015436809,-0.30418585548654126,-1.1337502876163965,-0.7361600579710034,0.652099567158069
-0.35545584500191807,0.9391040808072498,1.2046429554532863,2.0511648165196186,0.652099567158069
-0.43813542327279953,0.9391040808072498,0.8497082667730665,-0.7361600579710034,-0.4031134868281285
-0.27277626673103667,-0.30418585548654126,0.8079512445753936,0.19294823352587062,-0.4031134868281285
-0.5208150015436809,-0.30418585548654126,-0.8623296433315226,-0.7361600579710034,0.12449304016497026
0.3059807811651333,-0.30418585548654126,0.7035586890812113,0.19294823352587062,-0.9307200138212272
-0.5208150015436809,0.9391040808072498,-0.695301554540831,-0.7361600579710034,0.652099567158069
-0.19009668846015523,0.9391040808072498,0.640923155784702,1.1220565250227446,0.12449304016497026
-0.43813542327279953,0.9391040808072498,-0.3403668658606113,-0.7361600579710034,0.652099567158069
0.4713399377068961,0.9391040808072498,1.6430916885288518,2.0511648165196186,1.1797060941511677
1.9595723465827617,-0.30418585548654126,-0.6117875101454852,-0.7361600579710034,-0.4031134868281285
-0.43813542327279953,0.9391040808072498,0.2024744227091365,0.19294823352587062,-0.4031134868281285
-0.43813542327279953,-0.30418585548654126,-0.7788155989361768,-0.7361600579710034,-0.4031134868281285
-0.5208150015436809,-0.30418585548654126,-0.27773133256410193,-0.7361600579710034,-1.458326540814326
-0.43813542327279953,-0.30418585548654126,-0.17333877706991968,0.19294823352587062,-0.4031134868281285
-0.43813542327279953,-1.5474757917803323,-0.27773133256410193,-0.7361600579710034,0.12449304016497026
-0.43813542327279953,-0.30418585548654126,-1.4678064651977798,-0.7361600579710034,1.7073126211442664
-0.5208150015436809,0.9391040808072498,1.2255214665521228,0.19294823352587062,-0.9307200138212272
-0.43813542327279953,-0.30418585548654126,0.7244372001800479,1.1220565250227446,0.12449304016497026
-0.35545584500191807,0.9391040808072498,-0.23597431036642905,-0.7361600579710034,0.12449304016497026
-0.024737531918392407,2.182394017101041,1.2672784887497957,1.1220565250227446,1.1797060941511677
-0.43813542327279953,-0.30418585548654126,-1.2172643320117424,-0.7361600579710034,0.652099567158069
-0.35545584500191807,2.182394017101041,2.6870172434706747,1.1220565250227446,1.7073126211442664
2.0422519248536433,-0.30418585548654126,-0.9876007099245414,-0.7361600579710034,0.12449304016497026
-0.35545584500191807,-0.30418585548654126,-0.23597431036642905,0.19294823352587062,0.12449304016497026
-0.43813542327279953,-0.30418585548654126,-0.6326660212443217,-0.7361600579710034,0.12449304016497026
0.057942046352489014,0.9391040808072498,2.0397833994067445,1.1220565250227446,2.234919148137365
-0.5208150015436809,-1.5474757917803323,-0.695301554540831,-0.7361600579710034,-0.9307200138212272
1.628854033499236,-0.30418585548654126,0.47389506699401035,1.1220565250227446,0.12449304016497026
-0.43813542327279953,-0.30418585548654126,-0.44475942135479357,-0.7361600579710034,-0.9307200138212272
0.5540195159777775,-1.5474757917803323,-0.3403668658606113,-0.7361600579710034,-0.4031134868281285
-0.35545584500191807,-0.30418585548654126,-0.9667221988257049,-0.7361600579710034,-0.9307200138212272
-0.024737531918392407,0.9391040808072498,1.288156999848632,2.0511648165196186,0.12449304016497026
-0.43813542327279953,-0.30418585548654126,-1.4886849762966163,-0.7361600579710034,-1.9859330678074247
0.14062162462337044,-1.5474757917803323,1.9353908439125622,1.1220565250227446,0.652099567158069
-0.35545584500191807,0.9391040808072498,1.2046429554532863,0.19294823352587062,0.12449304016497026
-0.5208150015436809,-0.30418585548654126,-0.2150957992675926,0.19294823352587062,1.1797060941511677
-0.5208150015436809,2.182394017101041,0.7453157112788843,0.19294823352587062,1.1797060941511677
0.14062162462337044,-1.5474757917803323,-0.8205726211338498,-0.7361600579710034,-1.9859330678074247
-0.5208150015436809,0.9391040808072498,0.3486240004009917,-0.7361600579710034,1.1797060941511677
-0.5208150015436809,-0.30418585548654126,0.0563248450172813,0.19294823352587062,-0.4031134868281285
2.786368129291576,-0.30418585548654126,0.13983888941262712,-0.7361600579710034,-1.458326540814326
-0.43813542327279953,-0.30418585548654126,-0.46563793245363005,0.19294823352587062,0.652099567158069
0.8020582507904218,-0.30418585548654126,0.47389506699401035,1.1220565250227446,0.12449304016497026
-0.43813542327279953,0.9391040808072498,0.49477357809284683,0.19294823352587062,2.234919148137365
-0.5208150015436809,-0.30418585548654126,0.5782876224881927,2.0511648165196186,-2.5135395948005232
0.3059807811651333,-0.30418585548654126,0.0563248450172813,-0.7361600579710034,-1.458326540814326
-0.35545584500191807,0.9391040808072498,-0.006310688279228059,-0.7361600579710034,0.652099567158069
-0.19009668846015523,0.9391040808072498,1.6222131774300153,1.1220565250227446,-0.9307200138212272
-0.5208150015436809,-1.5474757917803323,-1.2381428431105788,-0.7361600579710034,-0.4031134868281285
-0.5208150015436809,-1.5474757917803323,-0.6535445323431581,-0.7361600579710034,-0.9307200138212272
-0.35545584500191807,-0.30418585548654126,-0.5073949546513029,-0.7361600579710034,-0.9307200138212272
-0.43813542327279953,-0.30418585548654126,0.16071740051146358,0.19294823352587062,1.1797060941511677
2.0422519248536433,-0.30418585548654126,1.977147866110235,2.0511648165196186,0.12449304016497026
-0.35545584500191807,-0.30418585548654126,-0.04806771047690096,0.19294823352587062,-0.4031134868281285
2.207611081395406,-0.30418585548654126,-1.5095634873954527,-0.7361600579710034,-0.9307200138212272
-0.5208150015436809,-0.30418585548654126,-0.5909089990466487,-0.7361600579710034,0.12449304016497026
0.8020582507904218,-0.30418585548654126,0.2442314449068094,0.19294823352587062,-0.4031134868281285
-0.43813542327279953,0.9391040808072498,0.9541008222672488,0.19294823352587062,-0.4031134868281285
-0.43813542327279953,0.9391040808072498,-0.27773133256410193,-0.7361600579710034,0.12449304016497026
1.2981357204157102,-1.5474757917803323,-0.23597431036642905,-0.7361600579710034,0.652099567158069
-0.5208150015436809,0.9391040808072498,-0.15246026597108323,0.19294823352587062,0.12449304016497026
-0.43813542327279953,-0.30418585548654126,-2.0106477537675276,-0.7361600579710034,0.12449304016497026
-0.5208150015436809,-0.30418585548654126,-0.15246026597108323,-0.7361600579710034,0.652099567158069
-0.27277626673103667,2.182394017101041,1.517820621935833,1.1220565250227446,0.12449304016497026
0.14062162462337044,2.182394017101041,1.329914022046305,1.1220565250227446,2.234919148137365
-0.19009668846015523,-0.30418585548654126,-0.44475942135479357,-0.7361600579710034,-0.4031134868281285
-0.35545584500191807,-0.30418585548654126,0.870586777871903,1.1220565250227446,-0.4031134868281285
-0.43813542327279953,-0.30418585548654126,-0.7996941100350133,-0.7361600579710034,0.652099567158069
-0.5208150015436809,-0.30418585548654126,-0.15246026597108323,0.19294823352587062,-0.9307200138212272
0.3886603594360147,2.182394017101041,1.7057272218253612,0.19294823352587062,0.12449304016497026
-0.43813542327279953,0.9391040808072498,-1.4886849762966163,-0.7361600579710034,-0.4031134868281285
-0.27277626673103667,-0.30418585548654126,0.18159591161030003,1.1220565250227446,0.12449304016497026
-0.43813542327279953,-0.30418585548654126,0.18159591161030003,-0.7361600579710034,0.652099567158069
1.2154561421448289,0.9391040808072498,0.47389506699401035,0.19294823352587062,-0.9307200138212272
-0.35545584500191807,0.9391040808072498,-0.6535445323431581,-0.7361600579710034,-0.4031134868281285
-0.27277626673103667,0.9391040808072498,0.014567822819608394,-0.7361600579710034,-0.4031134868281285
-0.27277626673103667,-0.30418585548654126,1.3925495553428144,1.1220565250227446,0.12449304016497026
-0.5208150015436809,-0.30418585548654126,0.11896037831379067,-0.7361600579710034,-1.458326540814326
0.14062162462337044,-0.30418585548654126,1.6222131774300153,1.1220565250227446,-0.4031134868281285
-0.5208150015436809,-0.30418585548654126,-1.0711147543198871,-0.7361600579710034,0.652099567158069
2.2902906596662875,-0.30418585548654126,-0.40300239915712066,-0.7361600579710034,0.12449304016497026
2.0422519248536433,-1.5474757917803323,-1.342535398604761,-0.7361600579710034,-0.4031134868281285
-0.5208150015436809,-0.30418585548654126,-0.02718919937806451,-0.7361600579710034,-0.4031134868281285
-0.35545584500191807,0.9391040808072498,0.5156520891916833,2.0511648165196186,0.652099567158069
-0.5208150015436809,-0.30418585548654126,-0.3403668658606113,-0.7361600579710034,0.12449304016497026
-0.5208150015436809,-0.30418585548654126,-0.08982473267457387,-0.7361600579710034,0.652099567158069
-0.27277626673103667,-0.30418585548654126,-0.695301554540831,-0.7361600579710034,1.1797060941511677
-0.5208150015436809,-0.30418585548654126,-0.02718919937806451,-0.7361600579710034,-0.4031134868281285
-0.43813542327279953,0.9391040808072498,2.4991106435811465,2.9802731080164926,0.652099567158069
-0.5208150015436809,-0.30418585548654126,0.8288297556742301,2.0511648165196186,0.12449304016497026
-0.5208150015436809,-0.30418585548654126,-1.4051709319012704,-0.7361600579710034,-0.4031134868281285
-0.43813542327279953,-0.30418585548654126,-0.006310688279228059,-0.7361600579710034,1.1797060941511677
-0.43813542327279953,0.9391040808072498,-0.46563793245363005,-0.7361600579710034,0.652099567158069
1.4634948769574732,0.9391040808072498,1.3090355109474685,2.0511648165196186,0.652099567158069
-0.27277626673103667,0.9391040808072498,-0.5491519768489759,-0.7361600579710034,0.652099567158069
-0.43813542327279953,-0.30418585548654126,0.07720335611611776,-0.7361600579710034,0.652099567158069
-0.19009668846015523,-0.30418585548654126,1.016736355563758,0.19294823352587062,-0.4031134868281285
-0.5208150015436809,-0.30418585548654126,0.16071740051146358,0.19294823352587062,-0.9307200138212272
-0.5208150015436809,0.9391040808072498,0.0563248450172813,0.19294823352587062,1.1797060941511677
-0.35545584500191807,-0.30418585548654126,-0.40300239915712066,-0.7361600579710034,-0.4031134868281285
-0.5208150015436809,0.9391040808072498,-1.1755073098140694,-0.7361600579710034,-0.4031134868281285
-0.5208150015436809,-1.5474757917803323,0.3277454893021552,1.1220565250227446,0.652099567158069
2.786368129291576,-0.30418585548654126,0.3486240004009917,-0.7361600579710034,-0.9307200138212272
2.786368129291576,-1.5474757917803323,-0.9040866655291956,-0.7361600579710034,-0.4031134868281285
0.4713399377068961,-1.5474757917803323,-0.08982473267457387,1.1220565250227446,-0.4031134868281285
-0.5208150015436809,0.9391040808072498,1.3090355109474685,1.1220565250227446,-0.4031134868281285
1.2154561421448289,2.182394017101041,1.100250399959104,0.19294823352587062,0.652099567158069
-0.5208150015436809,0.9391040808072498,0.6200446446858655,-0.7361600579710034,1.1797060941511677
0.3886603594360147,0.9391040808072498,0.3903810225986646,-0.7361600579710034,-0.4031134868281285
-0.5208150015436809,-0.30418585548654126,-0.8205726211338498,-0.7361600579710034,-0.9307200138212272
-0.19009668846015523,-0.30418585548654126,-0.36124537695944775,-0.7361600579710034,-0.9307200138212272
-0.35545584500191807,0.9391040808072498,1.1837644443544497,2.0511648165196186,0.12449304016497026
-0.35545584500191807,-0.30418585548654126,-1.196385820912906,-0.7361600579710034,0.652099567158069
-0.5208150015436809,0.9391040808072498,-0.02718919937806451,-0.7361600579710034,0.652099567158069
-0.27277626673103667,0.9391040808072498,0.3695025114998281,0.19294823352587062,-0.9307200138212272
0.8847378290613032,0.9391040808072498,0.6618016668835385,1.1220565250227446,1.7073126211442664
-0.5208150015436809,-0.30418585548654126,-0.31948835476177484,-0.7361600579710034,1.7073126211442664
-0.43813542327279953,0.9391040808072498,-0.5282734657501394,-0.7361600579710034,0.652099567158069
-0.43813542327279953,-1.5474757917803323,-0.6117875101454852,-0.7361600579710034,-0.4031134868281285
-0.5208150015436809,-0.30418585548654126,-1.196385820912906,-0.7361600579710034,-0.4031134868281285
-0.43813542327279953,-0.30418585548654126,0.2024744227091365,0.19294823352587062,0.12449304016497026
-0.19009668846015523,-0.30418585548654126,0.18159591161030003,-0.7361600579710034,0.652099567158069
-0.43813542327279953,2.182394017101041,2.12329744380209,2.0511648165196186,1.1797060941511677
3.7785230685421527,-0.30418585548654126,0.9332223111684124,1.1220565250227446,-0.4031134868281285
-0.5208150015436809,-0.30418585548654126,-1.6974700872849808,-0.7361600579710034,-0.4031134868281285
-0.43813542327279953,-0.30418585548654126,-0.6117875101454852,-0.7361600579710034,0.652099567158069
-0.35545584500191807,0.9391040808072498,1.3507925331451414,1.1220565250227446,-0.4031134868281285
-0.5208150015436809,-0.30418585548654126,-1.4469279540989433,-0.7361600579710034,0.12449304016497026
0.3886603594360147,-0.30418585548654126,-0.31948835476177484,-0.7361600579710034,-0.9307200138212272
-0.43813542327279953,2.182394017101041,3.1881015098427494,3.9093813995133666,0.652099567158069
-0.10741711018927383,0.9391040808072498,-1.2798998653082516,-0.7361600579710034,1.1797060941511677
0.8847378290613032,0.9391040808072498,1.1837644443544497,-0.7361600579710034,1.7073126211442664
-0.43813542327279953,0.9391040808072498,1.8309982884183797,0.19294823352587062,0.12449304016497026
-0.5208150015436809,-0.30418585548654126,-0.6326660212443217,-0.7361600579710034,-0.9307200138212272
-0.27277626673103667,-1.5474757917803323,-0.9876007099245414,-0.7361600579710034,-1.9859330678074247
-0.35545584500191807,0.9391040808072498,3.0837089543485674,2.0511648165196186,2.234919148137365
-0.43813542327279953,-0.30418585548654126,0.18159591161030003,0.19294823352587062,0.12449304016497026
-0.27277626673103667,-0.30418585548654126,-0.8205726211338498,-0.7361600579710034,-0.9307200138212272
-0.5208150015436809,-0.30418585548654126,-0.737058576738504,0.19294823352587062,0.652099567158069
-0.5208150015436809,-1.5474757917803323,-0.6535445323431581,-0.7361600579710034,-0.4031134868281285
-0.27277626673103667,-1.5474757917803323,-0.2568528214652655,0.19294823352587062,-0.4031134868281285
3.7785230685421527,0.9391040808072498,1.4343065775404873,2.0511648165196186,0.12449304016497026
-0.5208150015436809,-0.30418585548654126,-0.5282734657501394,-0.7361600579710034,0.12449304016497026
-0.5208150015436809,-0.30418585548654126,0.09808186721495421,0.19294823352587062,-0.4031134868281285
-0.5208150015436809,0.9391040808072498,-0.13158175487224677,-0.7361600579710034,0.12449304016497026
-0.35545584500191807,-0.30418585548654126,-0.5491519768489759,-0.7361600579710034,0.652099567158069
0.3059807811651333,-0.30418585548654126,-1.613956042889635,-0.7361600579710034,-0.4031134868281285
-0.43813542327279953,0.9391040808072498,0.7870727334765572,0.19294823352587062,0.652099567158069
-0.5208150015436809,-1.5474757917803323,-0.36124537695944775,-0.7361600579710034,-0.4031134868281285
-0.5208150015436809,-0.30418585548654126,-0.6535445323431581,-0.7361600579710034,-0.4031134868281285
-0.10741711018927383,0.9391040808072498,0.2442314449068094,0.19294823352587062,-0.4031134868281285
-0.35545584500191807,0.9391040808072498,2.436475110284637,2.9802731080164926,0.652099567158069
-0.024737531918392407,-0.30418585548654126,-0.13158175487224677,-0.7361600579710034,-0.9307200138212272
0.8020582507904218,-0.30418585548654126,-0.5700304879478123,-0.7361600579710034,0.12449304016497026
-0.43813542327279953,-0.30418585548654126,1.3090355109474685,1.1220565250227446,-1.458326540814326
-0.024737531918392407,-0.30418585548654126,-0.9876007099245414,-0.7361600579710034,-0.4031134868281285
2.786368129291576,-0.30418585548654126,0.014567822819608394,0.19294823352587062,-0.4031134868281285
-0.43813542327279953,-0.30418585548654126,1.1211289110579403,0.19294823352587062,-0.4031134868281285
-0.43813542327279953,0.9391040808072498,0.014567822819608394,-0.7361600579710034,0.12449304016497026
-0.5208150015436809,0.9391040808072498,0.18159591161030003,-0.7361600579710034,1.1797060941511677
-0.43813542327279953,0.9391040808072498,1.1420074221567769,2.0511648165196186,2.234919148137365
0.7193786725195404,-1.5474757917803323,-0.15246026597108323,-0.7361600579710034,0.652099567158069
-0.43813542327279953,-0.30418585548654126,-1.0919932654187237,-0.7361600579710034,0.652099567158069
-0.27277626673103667,-0.30418585548654126,-1.0711147543198871,-0.7361600579710034,0.12449304016497026
-0.43813542327279953,-0.30418585548654126,1.288156999848632,1.1220565250227446,0.12449304016497026
-0.35545584500191807,-0.30418585548654126,-0.13158175487224677,-0.7361600579710034,1.1797060941511677
-0.5208150015436809,-0.30418585548654126,-0.737058576738504,-0.7361600579710034,1.1797060941511677
-0.5208150015436809,-0.30418585548654126,-0.13158175487224677,0.19294823352587062,-1.458326540814326
-0.43813542327279953,-0.30418585548654126,-0.11070324377341033,1.1220565250227446,-0.4031134868281285
-0.35545584500191807,-2.7907657280741236,-0.38212388805828423,-0.7361600579710034,-0.4031134868281285
-0.35545584500191807,-0.30418585548654126,-0.5909089990466487,-0.7361600579710034,-0.4031134868281285
-0.5208150015436809,-0.30418585548654126,-1.2381428431105788,-0.7361600579710034,0.12449304016497026
-0.35545584500191807,0.9391040808072498,1.4343065775404873,2.0511648165196186,-0.4031134868281285
0.4713399377068961,-0.30418585548654126,1.4551850886393236,0.19294823352587062,0.12449304016497026
0.057942046352489014,-0.30418585548654126,2.3320825547904547,1.1220565250227446,0.652099567158069
-0.5208150015436809,-1.5474757917803323,0.09808186721495421,0.19294823352587062,0.12449304016497026
-0.43813542327279953,0.9391040808072498,-0.36124537695944775,-0.7361600579710034,0.652099567158069
0.636699094248659,-1.5474757917803323,-0.5282734657501394,-0.7361600579710034,-0.4031134868281285
-0.5208150015436809,-0.30418585548654126,-0.8832081544303592,-0.7361600579710034,1.1797060941511677
-0.5208150015436809,2.182394017101041,-2.0106477537675276,-0.7361600579710034,-0.4031134868281285
0.14062162462337044,0.9391040808072498,0.870586777871903,0.19294823352587062,1.1797060941511677
-0.19009668846015523,-0.30418585548654126,-0.23597431036642905,-0.7361600579710034,-0.4031134868281285
-0.35545584500191807,-0.30418585548654126,-0.19421728816875614,0.19294823352587062,0.12449304016497026
-0.35545584500191807,0.9391040808072498,-0.19421728816875614,-0.7361600579710034,-0.9307200138212272
-0.5208150015436809,-0.30418585548654126,0.47389506699401035,1.1220565250227446,-0.4031134868281285
-0.27277626673103667,-0.30418585548654126,-0.6535445323431581,-0.7361600579710034,1.1797060941511677
-0.5208150015436809,0.9391040808072498,0.8079512445753936,1.1220565250227446,-0.4031134868281285
-0.43813542327279953,0.9391040808072498,0.0563248450172813,-0.7361600579710034,0.652099567158069
3.1170864423751015,2.182394017101041,-2.0106477537675276,-0.7361600579710034,4.34534525610976
-0.10741711018927383,2.182394017101041,-2.0106477537675276,-0.7361600579710034,0.652099567158069
0.636699094248659,2.182394017101041,-2.0106477537675276,-0.7361600579710034,5.400558310095958
0.7193786725195404,0.9391040808072498,-2.0106477537675276,-0.7361600579710034,3.2901322021235626
-0.35545584500191807,2.182394017101041,1.8309982884183797,2.0511648165196186,2.762525675130464
-0.024737531918392407,0.9391040808072498,-0.04806771047690096,-0.7361600579710034,0.12449304016497026
-0.5208150015436809,-0.30418585548654126,-0.06894622157573742,-0.7361600579710034,0.12449304016497026
0.8020582507904218,-0.30418585548654126,0.3486240004009917,1.1220565250227446,-3.041146121793622
2.2902906596662875,0.9391040808072498,0.5574091113893562,0.19294823352587062,1.1797060941511677
-0.024737531918392407,-0.30418585548654126,-0.02718919937806451,0.19294823352587062,-0.4031134868281285
-0.43813542327279953,0.9391040808072498,-0.46563793245363005,-0.7361600579710034,1.1797060941511677
-0.10741711018927383,0.9391040808072498,-0.40300239915712066,-0.7361600579710034,-0.4031134868281285
0.3059807811651333,-1.5474757917803323,-1.1337502876163965,-0.7361600579710034,-0.9307200138212272
-0.10741711018927383,-0.30418585548654126,-0.23597431036642905,-0.7361600579710034,-0.4031134868281285
-0.10741711018927383,2.182394017101041,1.6848487107265246,2.0511648165196186,1.1797060941511677
-0.35545584500191807,-0.30418585548654126,-0.04806771047690096,-0.7361600579710034,0.12449304016497026
0.8847378290613032,-0.30418585548654126,0.3486240004009917,2.0511648165196186,1.1797060941511677
-0.19009668846015523,0.9391040808072498,-0.2150957992675926,-0.7361600579710034,-0.4031134868281285
-0.35545584500191807,-0.30418585548654126,-0.17333877706991968,0.19294823352587062,-0.4031134868281285
-0.5208150015436809,0.9391040808072498,-0.27773133256410193,-0.7361600579710034,1.1797060941511677
0.3886603594360147,0.9391040808072498,1.977147866110235,2.0511648165196186,0.12449304016497026
-0.35545584500191807,-1.5474757917803323,-0.737058576738504,-0.7361600579710034,-0.4031134868281285
-0.43813542327279953,-0.30418585548654126,-1.196385820912906,-0.7361600579710034,0.652099567158069
0.636699094248659,-0.30418585548654126,0.3277454893021552,0.19294823352587062,0.12449304016497026
0.3886603594360147,-1.5474757917803323,-0.695301554540831,-0.7361600579710034,-1.9859330678074247
0.22330120289425184,-0.30418585548654126,0.5156520891916833,0.19294823352587062,-0.4031134868281285
-0.5208150015436809,-0.30418585548654126,-0.5073949546513029,-0.7361600579710034,0.12449304016497026
-0.5208150015436809,0.9391040808072498,0.8079512445753936,1.1220565250227446,-0.4031134868281285
-0.35545584500191807,-0.30418585548654126,-0.5909089990466487,-0.7361600579710034,0.12449304016497026
-0.43813542327279953,-1.5474757917803323,1.0376148666625946,0.19294823352587062,-0.4031134868281285
